Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Frequency","Frequency Stability","Frequency Tolerance","Load Capacitance","ESR (Equivalent Series Resistance)","Operating Mode","Operating Temperature","Ratings","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Supplier Device Package","URL"
"https://www.diodes.com/assets/Datasheets/FL.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6537/31%7E4SMD-.78-3.2X2.5%7E%7E4.jpg","FL1200167-ND","FL1200167","Diodes Incorporated","Diodes Incorporated","CRYSTAL 12.0000MHZ 12PF SMD","0","0.29468","0","3000","Tape & Reel (TR)","SaRonix-eCera™ FL","Active","MHz Crystal","12 MHz","±20ppm","±20ppm","12pF","100 Ohms","Fundamental","-20°C ~ 100°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.78mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/diodes-incorporated/FL1200167/9766628"
"https://www.diodes.com/assets/Datasheets/FL.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6537/31%7E4SMD-.78-3.2X2.5%7E%7E4.jpg","FL1200180-ND","FL1200180","Diodes Incorporated","Diodes Incorporated","CRYSTAL 12.0000MHZ 16PF SMD","0","0.29468","0","3000","Tape & Reel (TR)","SaRonix-eCera™ FL","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","16pF","60 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.78mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/diodes-incorporated/FL1200180/9766629"
"https://www.raltron.com/webproducts/specs/CRYSTAL/H10S-12.000-18-2020-TR-NS1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/210/MFG_H10S.jpg","2151-H10S-12.000-18-2020-TR-NS1TR-ND","H10S-12.000-18-2020-TR-NS1","Raltron Electronics","Raltron Electronics","CRYSTAL 12.0000MHZ 18PF SMD","0","0.29916","0","1000","Tape & Reel (TR)","H10S","Obsolete","MHz Crystal","12 MHz","±20ppm","±20ppm","18pF","50 Ohms","Fundamental","-10°C ~ 60°C","-","Surface Mount","4-SMD, No Lead","0.236"" L x 0.138"" W (6.00mm x 3.50mm)","0.047"" (1.20mm)","4-SMD (6x3.5)","https://www.digikey.be/en/products/detail/raltron-electronics/H10S-12-000-18-2020-TR-NS1/10272205"
"https://www.raltron.com/webproducts/specs/CRYSTAL/H10S-12.000-18-5050-EXT-TR.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/210/MFG_H10S.jpg","2151-H10S-12.000-18-5050-EXT-TR-ND","H10S-12.000-18-5050-EXT-TR","Raltron Electronics","Raltron Electronics","CRYSTAL 12.0000MHZ 18PF SMD","0","0.29916","0","1000","Tape & Reel (TR)","H10S","Obsolete","MHz Crystal","12 MHz","±50ppm","±50ppm","18pF","130 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.236"" L x 0.138"" W (6.00mm x 3.50mm)","0.047"" (1.20mm)","4-SMD (6x3.5)","https://www.digikey.be/en/products/detail/raltron-electronics/H10S-12-000-18-5050-EXT-TR/10272208"
"https://ecsxtal.com/store/pdf/ecx-32.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/189/MFG_ECS-CRYSTAL-4SMD-NOLEADS.jpg","XC2911TR-ND,XC2911CT-ND,XC2911DKR-ND","ECS-120-20-33-AEL-TR","ECS Inc.","ECS Inc.","CRYSTAL 12.0000MHZ 20PF SMD","22.152","0.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ECX-32","Active","MHz Crystal","12 MHz","±50ppm","±25ppm","20pF","100 Ohms","Fundamental","-10°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/ecs-inc/ECS-120-20-33-AEL-TR/9648808"
"https://ecsxtal.com/store/pdf/ECX-2236B2.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4103/MFG_ECS-120-10-36B2-CWY-TR.jpg","50-ECS-120-10-36B2-CWY-TR-ND,50-ECS-120-10-36B2-CWY-TRCT-ND,50-ECS-120-10-36B2-CWY-TRDKR-ND","ECS-120-10-36B2-CWY-TR","ECS Inc.","ECS Inc.","CRYSTAL 12.0000MHZ 10PF SMD","11.083","0.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ECX-2236B2","Active","MHz Crystal","12 MHz","±15ppm","±10ppm","10pF","130 Ohms","Fundamental","-30°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.024"" (0.60mm)","4-SMD (2.5x2)","https://www.digikey.be/en/products/detail/ecs-inc/ECS-120-10-36B2-CWY-TR/14548848"
"https://ecsxtal.com/store/pdf/csm-7x.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2523/CSM-7%20CRYSTAL.jpg","XC2080TR-ND,XC2080CT-ND,XC2080DKR-ND","ECS-120-20-5PX-TR","ECS Inc.","ECS Inc.","CRYSTAL 12.0000MHZ 20PF SMD","2.503","0.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CSM-7X","Active","MHz Crystal","12 MHz","±50ppm","±30ppm","20pF","50 Ohms","Fundamental","-10°C ~ 70°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.169"" (4.30mm)","-","https://www.digikey.be/en/products/detail/ecs-inc/ECS-120-20-5PX-TR/5875509"
"https://www.ctscorp.com/Files/DataSheets/Passives/FCP/Crystals/crystals-ATS-ATSSM-datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2529/ATS-SM%20Series.jpg","CTX1076TR-ND,CTX1076CT-ND,CTX1076DKR-ND","ATS120SM-1E","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ SERIES SMD","1.767","0.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATS-SM","Active","MHz Crystal","12 MHz","±50ppm","±30ppm","Series","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","HC-49/US","0.437"" L x 0.190"" W (11.10mm x 4.83mm)","0.169"" (4.30mm)","HC-49/US-SM","https://www.digikey.be/en/products/detail/cts-frequency-controls/ATS120SM-1E/2640148"
"https://portal.iqdfrequencyproducts.com/products/pn/LFXTAL085861.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/MFG_1923_CFPX-180.jpg","1923-LFXTAL085861TR-ND","LFXTAL085861","IQD Frequency Products","IQD Frequency Products","CRYSTAL 12.0MHZ -40 TO 125C 18PF","0","0.30091","0","3000","Tape & Reel (TR)","CFPX-180","Active","MHz Crystal","12 MHz","±50ppm","±20ppm","18pF","120 Ohms","Fundamental","-40°C ~ 125°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/iqd-frequency-products/LFXTAL085861/17372799"
"https://abracon.com/datasheets/ABM3BN.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6705/MFG_ABM3BN.jpg","535-ABM3BN-12.000MHZ-8-B1U-TTR-ND","ABM3BN-12.000MHZ-8-B1U-T","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 8PF SMD","0","0.30171","0","1000","Tape & Reel (TR)","ABM3BN","Active","MHz Crystal","12 MHz","±10ppm","±10ppm","8pF","70 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.043"" (1.10mm)","4-SMD (5x3.2)","https://www.digikey.be/en/products/detail/abracon-llc/ABM3BN-12-000MHZ-8-B1U-T/26483091"
"https://abracon.com/datasheets/ABM3BN.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6705/MFG_ABM3BN.jpg","535-ABM3BN-12.000MHZ-12-B1U-TTR-ND","ABM3BN-12.000MHZ-12-B1U-T","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 12PF SMD","0","0.30171","0","1000","Tape & Reel (TR)","ABM3BN","Active","MHz Crystal","12 MHz","±10ppm","±10ppm","12pF","70 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.043"" (1.10mm)","4-SMD (5x3.2)","https://www.digikey.be/en/products/detail/abracon-llc/ABM3BN-12-000MHZ-12-B1U-T/26483319"
"https://abracon.com/datasheets/ABM3BN.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6705/MFG_ABM3BN.jpg","535-ABM3BN-12.000MHZ-12-D1G-TTR-ND","ABM3BN-12.000MHZ-12-D1G-T","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 12PF SMD","0","0.30171","0","1000","Tape & Reel (TR)","ABM3BN","Active","MHz Crystal","12 MHz","±15ppm","±10ppm","12pF","70 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.043"" (1.10mm)","4-SMD (5x3.2)","https://www.digikey.be/en/products/detail/abracon-llc/ABM3BN-12-000MHZ-12-D1G-T/26483889"
"https://abracon.com/datasheets/ABM3BN.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6705/MFG_ABM3BN.jpg","535-ABM3BN-12.000MHZ-8-D1X-TTR-ND","ABM3BN-12.000MHZ-8-D1X-T","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 8PF SMD","0","0.30171","0","1000","Tape & Reel (TR)","ABM3BN","Active","MHz Crystal","12 MHz","±20ppm","±10ppm","8pF","70 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.043"" (1.10mm)","4-SMD (5x3.2)","https://www.digikey.be/en/products/detail/abracon-llc/ABM3BN-12-000MHZ-8-D1X-T/26483892"
"https://abracon.com/datasheets/ABM3BN.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6705/MFG_ABM3BN.jpg","535-ABM3BN-12.000MHZ-12-D1X-TTR-ND","ABM3BN-12.000MHZ-12-D1X-T","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 12PF SMD","0","0.30171","0","1000","Tape & Reel (TR)","ABM3BN","Active","MHz Crystal","12 MHz","±20ppm","±10ppm","12pF","70 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.043"" (1.10mm)","4-SMD (5x3.2)","https://www.digikey.be/en/products/detail/abracon-llc/ABM3BN-12-000MHZ-12-D1X-T/26483911"
"https://abracon.com/datasheets/ABM3BN.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6705/MFG_ABM3BN.jpg","535-ABM3BN-12.000MHZ-10-D1X-TTR-ND","ABM3BN-12.000MHZ-10-D1X-T","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 10PF SMD","0","0.30171","0","1000","Tape & Reel (TR)","ABM3BN","Active","MHz Crystal","12 MHz","±20ppm","±10ppm","10pF","70 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.043"" (1.10mm)","4-SMD (5x3.2)","https://www.digikey.be/en/products/detail/abracon-llc/ABM3BN-12-000MHZ-10-D1X-T/26483964"
"https://abracon.com/datasheets/ABM3BN.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6705/MFG_ABM3BN.jpg","535-ABM3BN-12.000MHZ-10-D1G-TTR-ND","ABM3BN-12.000MHZ-10-D1G-T","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 10PF SMD","0","0.30171","0","1000","Tape & Reel (TR)","ABM3BN","Active","MHz Crystal","12 MHz","±15ppm","±10ppm","10pF","70 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.043"" (1.10mm)","4-SMD (5x3.2)","https://www.digikey.be/en/products/detail/abracon-llc/ABM3BN-12-000MHZ-10-D1G-T/26483991"
"https://abracon.com/datasheets/ABM3BN.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6705/MFG_ABM3BN.jpg","535-ABM3BN-12.000MHZ-18-D1X-TTR-ND","ABM3BN-12.000MHZ-18-D1X-T","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 18PF SMD","0","0.30171","0","1000","Tape & Reel (TR)","ABM3BN","Active","MHz Crystal","12 MHz","±20ppm","±10ppm","18pF","70 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.043"" (1.10mm)","4-SMD (5x3.2)","https://www.digikey.be/en/products/detail/abracon-llc/ABM3BN-12-000MHZ-18-D1X-T/26484064"
"https://abracon.com/datasheets/ABM3BN.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6705/MFG_ABM3BN.jpg","535-ABM3BN-12.000MHZ-18-D1G-TTR-ND","ABM3BN-12.000MHZ-18-D1G-T","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 18PF SMD","0","0.30171","0","1000","Tape & Reel (TR)","ABM3BN","Active","MHz Crystal","12 MHz","±15ppm","±10ppm","18pF","70 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.043"" (1.10mm)","4-SMD (5x3.2)","https://www.digikey.be/en/products/detail/abracon-llc/ABM3BN-12-000MHZ-18-D1G-T/26484076"
"https://abracon.com/datasheets/ABM3BN.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6705/MFG_ABM3BN.jpg","535-ABM3BN-12.000MHZ-8-D1G-TTR-ND","ABM3BN-12.000MHZ-8-D1G-T","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 8PF SMD","0","0.30171","0","1000","Tape & Reel (TR)","ABM3BN","Active","MHz Crystal","12 MHz","±15ppm","±10ppm","8pF","70 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.043"" (1.10mm)","4-SMD (5x3.2)","https://www.digikey.be/en/products/detail/abracon-llc/ABM3BN-12-000MHZ-8-D1G-T/26484249"
"https://abracon.com/datasheets/ABM3BN.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6705/MFG_ABM3BN.jpg","535-ABM3BN-12.000MHZ-10-B1U-TTR-ND","ABM3BN-12.000MHZ-10-B1U-T","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 10PF SMD","0","0.30171","0","1000","Tape & Reel (TR)","ABM3BN","Active","MHz Crystal","12 MHz","±10ppm","±10ppm","10pF","70 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.043"" (1.10mm)","4-SMD (5x3.2)","https://www.digikey.be/en/products/detail/abracon-llc/ABM3BN-12-000MHZ-10-B1U-T/26484256"
"https://abracon.com/datasheets/ABM3BN.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6705/MFG_ABM3BN.jpg","535-ABM3BN-12.000MHZ-18-B1U-TTR-ND","ABM3BN-12.000MHZ-18-B1U-T","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 18PF SMD","0","0.30171","0","1000","Tape & Reel (TR)","ABM3BN","Active","MHz Crystal","12 MHz","±10ppm","±10ppm","18pF","70 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.043"" (1.10mm)","4-SMD (5x3.2)","https://www.digikey.be/en/products/detail/abracon-llc/ABM3BN-12-000MHZ-18-B1U-T/26484402"
"https://txccrystal.com/images/pdf/7a.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4846/MFG_3003_7A.jpg","887-2628-2-ND","7A-12.000MAAV-T","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 8PF SMD","0","0.30216","0","1000","Tape & Reel (TR)","7A","Obsolete","MHz Crystal","12 MHz","±30ppm","±30ppm","8pF","80 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","-","https://www.digikey.be/en/products/detail/txc-corporation/7A-12-000MAAV-T/6130662"
"https://txccrystal.com/images/pdf/7a.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/653/7A-5.0mmX3.2mm.JPG","7A-12.000MBBK-T-ND","7A-12.000MBBK-T","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 20PF SMD","0","0.30216","0","1000","Tape & Reel (TR)","7A","Obsolete","MHz Crystal","12 MHz","±50ppm","±50ppm","20pF","80 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","-","https://www.digikey.be/en/products/detail/txc-corporation/7A-12-000MBBK-T/3522082"
"https://txccrystal.com/images/pdf/7a.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/653/7A-5.0mmX3.2mm.JPG","7A12000001-ND","7A12000001","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 16PF SMD","0","0.30216","0","1000","Tape & Reel (TR)","7A","Obsolete","MHz Crystal","12 MHz","±20ppm","±20ppm","16pF","80 Ohms","Fundamental","-30°C ~ 85°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","-","https://www.digikey.be/en/products/detail/txc-corporation/7A12000001/5954209"
"https://txccrystal.com/images/pdf/7a.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/653/7A-5.0mmX3.2mm.JPG","7A12000008-ND","7A12000008","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 18PF SMD","0","0.30216","0","1000","Tape & Reel (TR)","7A","Obsolete","MHz Crystal","12 MHz","±30ppm","±30ppm","18pF","80 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","-","https://www.digikey.be/en/products/detail/txc-corporation/7A12000008/5954211"
"https://txccrystal.com/images/pdf/7a.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/653/7A-5.0mmX3.2mm.JPG","7A12000026-ND","7A12000026","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 16PF SMD","0","0.30216","0","1000","Tape & Reel (TR)","7A","Obsolete","MHz Crystal","12 MHz","±30ppm","±30ppm","16pF","80 Ohms","Fundamental","-10°C ~ 70°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","-","https://www.digikey.be/en/products/detail/txc-corporation/7A12000026/5954212"
"https://txccrystal.com/images/pdf/7a.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/653/7A-5.0mmX3.2mm.JPG","7A12000044-ND","7A12000044","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 20PF SMD","0","0.30216","0","1000","Tape & Reel (TR)","7A","Obsolete","MHz Crystal","12 MHz","±30ppm","±30ppm","20pF","80 Ohms","Fundamental","-10°C ~ 70°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","-","https://www.digikey.be/en/products/detail/txc-corporation/7A12000044/5954213"
"https://txccrystal.com/images/pdf/7a.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/653/7A-5.0mmX3.2mm.JPG","7A12000062-ND","7A12000062","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 18PF SMD","0","0.30216","0","1000","Tape & Reel (TR)","7A","Obsolete","MHz Crystal","12 MHz","±20ppm","±20ppm","18pF","80 Ohms","Fundamental","-10°C ~ 70°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","-","https://www.digikey.be/en/products/detail/txc-corporation/7A12000062/5954214"
"https://txccrystal.com/images/pdf/7a.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/653/7A-5.0mmX3.2mm.JPG","7A12020001-ND","7A12020001","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 18PF SMD","0","0.30216","0","1000","Tape & Reel (TR)","7A","Obsolete","MHz Crystal","12 MHz","±30ppm","±30ppm","18pF","80 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","-","https://www.digikey.be/en/products/detail/txc-corporation/7A12020001/5954215"
"https://txccrystal.com/images/pdf/7a.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/653/7A-5.0mmX3.2mm.JPG","7A12070002-ND","7A12070002","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 18PF SMD","0","0.30216","0","1000","Tape & Reel (TR)","7A","Obsolete","MHz Crystal","12 MHz","±30ppm","±30ppm","18pF","80 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","-","https://www.digikey.be/en/products/detail/txc-corporation/7A12070002/5954216"
"https://txccrystal.com/images/pdf/7a.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/653/7A-5.0mmX3.2mm.JPG","7A12070007-ND","7A12070007","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 18PF SMD","0","0.30216","0","1000","Tape & Reel (TR)","7A","Obsolete","MHz Crystal","12 MHz","±50ppm","±30ppm","18pF","80 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","-","https://www.digikey.be/en/products/detail/txc-corporation/7A12070007/5954217"
"https://txccrystal.com/images/pdf/7a.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/653/7A-5.0mmX3.2mm.JPG","7A-12.000MAAI-T-ND","7A-12.000MAAI-T","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 16PF SMD","0","0.30216","0","1000","Tape & Reel (TR)","7A","Obsolete","MHz Crystal","12 MHz","±30ppm","±30ppm","16pF","80 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","-","https://www.digikey.be/en/products/detail/txc-corporation/7A-12-000MAAI-T/6130885"
"https://txccrystal.com/images/pdf/7a.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/653/7A-5.0mmX3.2mm.JPG","7A-12-.000MAAK-T-ND","7A-12-.000MAAK-T","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 20PF SMD","0","0.30216","0","1000","Tape & Reel (TR)","7A","Obsolete","MHz Crystal","12 MHz","±30ppm","±30ppm","20pF","80 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","-","https://www.digikey.be/en/products/detail/txc-corporation/7A-12-000MAAK-T/6130886"
"https://txccrystal.com/images/pdf/7a.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/653/7A-5.0mmX3.2mm.JPG","7A-12.000MAAQ-T-ND","7A-12.000MAAQ-T","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 10PF SMD","0","0.30216","0","1000","Tape & Reel (TR)","7A","Obsolete","MHz Crystal","12 MHz","±30ppm","±30ppm","10pF","80 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","-","https://www.digikey.be/en/products/detail/txc-corporation/7A-12-000MAAQ-T/6130887"
"https://txccrystal.com/images/pdf/7a.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/653/7A-5.0mmX3.2mm.JPG","7A-12.000MAAK-T-ND","7A-12.000MAAK-T","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 20PF SMD","0","0.30216","0","1000","Tape & Reel (TR)","7A","Obsolete","MHz Crystal","12 MHz","±30ppm","±30ppm","20pF","80 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","-","https://www.digikey.be/en/products/detail/txc-corporation/7A-12-000MAAK-T/7906143"
"http://cfd.citizen.co.jp/cms/cfd/pdf/english/HC-49_U-S_E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2593/HC49US%20series.jpg","HC-49/U-S12000000AAIB-ND","HC-49/U-S12000000AAIB","Citizen Finedevice Co Ltd","Citizen Finedevice Co Ltd","CRYSTAL 12.0000MHZ 16PF TH","0","0.30268","0","1000","Bulk","HC-49/U-S","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","16pF","80 Ohms","Fundamental","-10°C ~ 60°C","-","Through Hole","HC-49/US","0.453"" L x 0.183"" W (11.50mm x 4.65mm)","0.138"" (3.50mm)","-","https://www.digikey.be/en/products/detail/citizen-finedevice-co-ltd/HC-49-U-S12000000AAIB/5970769"
"https://abracon.com/datasheets/ABM8N.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6846/MFG_535%7E4SMD-.80-3.2X2.5%7E%7E4.jpg","535-ABM8N-12.0000MHZ-18-D2X-T3TR-ND","ABM8N-12.0000MHZ-18-D2X-T3","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 18PF SMD","0","0.30588","0","3000","Tape & Reel (TR)","ABM8N","Active","MHz Crystal","12 MHz","±20ppm","±20ppm","18pF","100 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/abracon-llc/ABM8N-12-0000MHZ-18-D2X-T3/26483643"
